time,equity,position,signal
2024-01-22 01:00:00+00:00,99519.25860777957,1.0,1
2024-01-22 02:00:00+00:00,99568.09647931189,1.0,1
2024-01-22 03:00:00+00:00,99520.1714651914,1.0,1
2024-01-22 04:00:00+00:00,99528.84361060367,1.0,1
2024-01-22 05:00:00+00:00,99516.0636068382,1.0,1
2024-01-22 06:00:00+00:00,99546.64433013416,1.0,1
2024-01-22 07:00:00+00:00,99481.37502518912,1.0,1
2024-01-22 08:00:00+00:00,99427.06000918588,1.0,1
2024-01-22 09:00:00+00:00,99474.52859460044,1.0,1
2024-01-22 10:00:00+00:00,99381.87356730086,1.0,1
2024-01-22 11:00:00+00:00,99409.71571836133,1.0,1
2024-01-22 12:00:00+00:00,99434.36286848044,1.0,1
2024-01-22 13:00:00+00:00,99425.69072306817,1.0,1
2024-01-22 14:00:00+00:00,99408.3464322436,1.0,1
2024-01-22 15:00:00+00:00,99367.26784871175,1.0,1
2024-01-22 16:00:00+00:00,99446.23001483409,1.0,1
2024-01-22 17:00:00+00:00,99469.50787883546,1.0,1
2024-01-22 18:00:00+00:00,99411.54143318496,1.0,1
2024-01-22 19:00:00+00:00,99362.70356165266,1.0,1
2024-01-22 20:00:00+00:00,99356.76998847583,1.0,1
2024-01-22 21:00:00+00:00,99342.62069859263,1.0,1
2024-01-22 22:00:00+00:00,99334.40498188627,1.0,1
2024-01-22 23:00:00+00:00,99294.23925576625,1.0,1
2024-01-23 00:00:00+00:00,99348.09784306353,1.0,1
2024-01-23 01:00:00+00:00,99396.02285718401,1.0,1
2024-01-23 02:00:00+00:00,99386.43785435992,1.0,-1
2024-01-23 03:00:00+00:00,99327.4288578188,-1.0,-1
2024-01-23 04:00:00+00:00,99276.36499038186,-1.0,-1
2024-01-23 05:00:00+00:00,99199.39244515375,-1.0,-1
2024-01-23 06:00:00+00:00,99134.81750107129,-1.0,-1
2024-01-23 07:00:00+00:00,99186.13774597405,-1.0,1
2024-01-23 08:00:00+00:00,99058.03857475401,1.0,-1
2024-01-23 09:00:00+00:00,99119.44709024997,-1.0,-1
2024-01-23 10:00:00+00:00,99283.3177542308,-1.0,-1
2024-01-23 11:00:00+00:00,99312.54680389831,-1.0,-1
2024-01-23 12:00:00+00:00,99335.39544829221,-1.0,-1
2024-01-23 13:00:00+00:00,99241.67289106386,-1.0,-1
2024-01-23 14:00:00+00:00,99436.52209386908,-1.0,-1
2024-01-23 15:00:00+00:00,99636.71909534348,-1.0,-1
2024-01-23 16:00:00+00:00,99661.09724541435,-1.0,-1
2024-01-23 17:00:00+00:00,99631.18488043871,-1.0,-1
2024-01-23 18:00:00+00:00,99579.6745046523,-1.0,-1
2024-01-23 19:00:00+00:00,99504.78598768623,-1.0,-1
2024-01-23 20:00:00+00:00,99463.03989826975,-1.0,-1
2024-01-23 21:00:00+00:00,99422.24554929123,-1.0,-1
2024-01-23 22:00:00+00:00,99430.48932670506,-1.0,-1
2024-01-23 23:00:00+00:00,99393.84423949175,-1.0,-1
2024-01-24 00:00:00+00:00,99405.74511746944,-1.0,-1
2024-01-24 01:00:00+00:00,99387.43168945143,-1.0,-1
2024-01-24 02:00:00+00:00,99397.0426972543,-1.0,-1
2024-01-24 03:00:00+00:00,99378.274719219,-1.0,-1
2024-01-24 04:00:00+00:00,99327.94061900253,-1.0,-1
2024-01-24 05:00:00+00:00,99349.42523276515,-1.0,-1
2024-01-24 06:00:00+00:00,99337.5349846752,-1.0,-1
2024-01-24 07:00:00+00:00,99247.46505144934,-1.0,-1
2024-01-24 08:00:00+00:00,99278.95523197578,-1.0,-1
2024-01-24 09:00:00+00:00,98978.01027619021,-1.0,-1
2024-01-24 10:00:00+00:00,99023.85507382521,-1.0,-1
2024-01-24 11:00:00+00:00,99069.2880305109,-1.0,-1
2024-01-24 12:00:00+00:00,99050.64341751307,-1.0,-1
2024-01-24 13:00:00+00:00,98776.07979972956,-1.0,-1
2024-01-24 14:00:00+00:00,98971.82280572626,-1.0,-1
2024-01-24 15:00:00+00:00,98995.42340180592,-1.0,-1
2024-01-24 16:00:00+00:00,98997.23969828692,-1.0,1
2024-01-24 17:00:00+00:00,99031.77092978825,1.0,1
2024-01-24 18:00:00+00:00,98917.80404883818,1.0,1
2024-01-24 19:00:00+00:00,98877.8475328079,1.0,1
2024-01-24 20:00:00+00:00,98802.02096261401,1.0,1
2024-01-24 21:00:00+00:00,98846.51799182958,1.0,1
2024-01-24 22:00:00+00:00,98852.87471028893,1.0,1
2024-01-24 23:00:00+00:00,98812.01009162159,1.0,1
2024-01-25 00:00:00+00:00,98749.80506098349,1.0,1
2024-01-25 01:00:00+00:00,98779.77244800622,1.0,1
2024-01-25 02:00:00+00:00,98777.04814009507,1.0,1
2024-01-25 03:00:00+00:00,98782.49675591738,1.0,1
2024-01-25 04:00:00+00:00,98761.61039526519,1.0,1
2024-01-25 05:00:00+00:00,98786.1291664656,1.0,1
2024-01-25 06:00:00+00:00,98857.86927479274,1.0,1
2024-01-25 07:00:00+00:00,98873.3070196226,1.0,1
2024-01-25 08:00:00+00:00,98974.10641233543,1.0,1
2024-01-25 09:00:00+00:00,98946.40928190532,1.0,1
2024-01-25 10:00:00+00:00,98919.62025411228,1.0,1
2024-01-25 11:00:00+00:00,98937.32825553478,1.0,1
2024-01-25 12:00:00+00:00,98876.48537885229,1.0,1
2024-01-25 13:00:00+00:00,98796.11829547316,1.0,1
2024-01-25 14:00:00+00:00,98622.21664047765,1.0,1
2024-01-25 15:00:00+00:00,98363.86144023623,1.0,1
2024-01-25 16:00:00+00:00,98405.18011022214,1.0,1
2024-01-25 17:00:00+00:00,98416.9854445038,1.0,1
2024-01-25 18:00:00+00:00,98349.78584936194,1.0,-1
2024-01-25 19:00:00+00:00,98288.8455811572,-1.0,-1
2024-01-25 20:00:00+00:00,98254.37736288403,-1.0,-1
2024-01-25 21:00:00+00:00,98194.55348323725,-1.0,-1
2024-01-25 22:00:00+00:00,98190.02688669445,-1.0,-1
2024-01-25 23:00:00+00:00,98202.24757060388,-1.0,-1
2024-01-26 00:00:00+00:00,98252.95339800729,-1.0,-1
2024-01-26 01:00:00+00:00,98212.16554471546,-1.0,-1
2024-01-26 02:00:00+00:00,98213.97683372589,-1.0,-1
2024-01-26 03:00:00+00:00,98207.18424939545,-1.0,-1
